Year1,Theme1,Year2,Theme2,SetCount1,SetCount2,NormalizedDiff,Diff
1958,Supplemental,2009,Supplemental,29,3,69,26
1958,Supplemental,2010,Supplemental,29,10,64,19
1958,Supplemental,2014,Supplemental,29,3,69,26
1958,Town Plan,1954,Town Plan,10,1,56,9
1958,Town Plan,1955,Town Plan,10,6,53,4
1958,Town Plan,1956,Town Plan,10,4,54,6
1958,Town Plan,1957,Town Plan,10,8,51,2
1958,Town Plan,1959,Town Plan,10,1,56,9
1958,Town Plan,1961,Town Plan,10,1,56,9
1958,Town Plan,1962,Town Plan,10,2,56,8
1958,Town Plan,1968,Town Plan,10,1,56,9
1958,Town Plan,2008,Town Plan,10,1,56,9
1959,Basic Set,1950,Basic Set,1,1,50,0
1959,Basic Set,1958,Basic Set,1,1,50,0
1959,Basic Set,1965,Basic Set,1,2,49,-1
1959,Basic Set,1967,Basic Set,1,1,50,0
1959,Basic Set,1968,Basic Set,1,1,50,0
1959,Basic Set,1969,Basic Set,1,2,49,-1
1959,Basic Set,1973,Basic Set,1,1,50,0
1959,Basic Set,1974,Basic Set,1,1,50,0
1959,Basic Set,1976,Basic Set,1,1,50,0
1959,Basic Set,1977,Basic Set,1,1,50,0
1959,Basic Set,1980,Basic Set,1,1,50,0
1959,Basic Set,1981,Basic Set,1,1,50,0
1959,Basic Set,1982,Basic Set,1,3,49,-2
1959,Basic Set,1983,Basic Set,1,5,47,-4
1959,Basic Set,1984,Basic Set,1,4,48,-3
1959,Basic Set,1985,Basic Set,1,1,50,0
1959,Basic Set,1986,Basic Set,1,1,50,0
1959,Basic Set,1987,Basic Set,1,1,50,0
1959,Basic Set,1988,Basic Set,1,1,50,0
1959,Basic Set,1991,Basic Set,1,1,50,0
1959,Basic Set,1992,Basic Set,1,2,49,-1
1959,Basic Set,1993,Basic Set,1,2,49,-1
1959,Basic Set,1994,Basic Set,1,1,50,0
1959,Basic Set,1995,Basic Set,1,1,50,0
1959,Basic Set,1996,Basic Set,1,1,50,0
1959,Basic Set,1997,Basic Set,1,2,49,-1
1959,Basic Set,1998,Basic Set,1,5,47,-4
1959,Basic Set,1999,Basic Set,1,1,50,0
1959,Basic Set,2001,Basic Set,1,15,40,-14
1959,Basic Set,2002,Basic Set,1,11,43,-10
1959,Basic Set,2003,Basic Set,1,11,43,-10
1959,Basic Set,2004,Basic Set,1,14,41,-13
1959,Basic Set,2005,Basic Set,1,13,41,-12
1959,Basic Set,2006,Basic Set,1,17,39,-16
1959,Basic Set,2007,Basic Set,1,9,44,-8
1959,Basic Set,2008,Basic Set,1,9,44,-8
1959,Basic Set,2009,Basic Set,1,15,40,-14
1959,Basic Set,2010,Basic Set,1,11,43,-10
1959,Basic Set,2011,Basic Set,1,4,48,-3
1959,Basic Set,2012,Basic Set,1,2,49,-1
1959,Basic Set,2013,Basic Set,1,9,44,-8
1959,Basic Set,2014,Basic Set,1,2,49,-1
1959,Basic Set,2015,Basic Set,1,6,46,-5
1959,Basic Set,2016,Basic Set,1,1,50,0
1959,Supplemental,1950,Supplemental,2,6,47,-4
1959,Supplemental,1953,Supplemental,2,4,49,-2
1959,Supplemental,1954,Supplemental,2,12,43,-10
1959,Supplemental,1955,Supplemental,2,19,38,-17
1959,Supplemental,1956,Supplemental,2,7,46,-5
1959,Supplemental,1957,Supplemental,2,6,47,-4
1959,Supplemental,1958,Supplemental,2,29,31,-27
1959,Supplemental,1960,Supplemental,2,1,51,1
1959,Supplemental,1961,Supplemental,2,12,43,-10
1959,Supplemental,1962,Supplemental,2,8,46,-6
1959,Supplemental,1963,Supplemental,2,9,45,-7
1959,Supplemental,1964,Supplemental,2,3,49,-1
1959,Supplemental,1965,Supplemental,2,3,49,-1
1959,Supplemental,1966,Supplemental,2,71,1,-69
1959,Supplemental,1967,Supplemental,2,6,47,-4
1959,Supplemental,1968,Supplemental,2,1,51,1
1959,Supplemental,1969,Supplemental,2,37,25,-35
1959,Supplemental,1970,Supplemental,2,1,51,1
1959,Supplemental,1971,Supplemental,2,5,48,-3
1959,Supplemental,1972,Supplemental,2,7,46,-5
1959,Supplemental,1973,Supplemental,2,12,43,-10
1959,Supplemental,1974,Supplemental,2,1,51,1
1959,Supplemental,1976,Supplemental,2,2,50,0
1959,Supplemental,1977,Supplemental,2,1,51,1
1959,Supplemental,1978,Supplemental,2,8,46,-6
1959,Supplemental,1979,Supplemental,2,6,47,-4
1959,Supplemental,1980,Supplemental,2,20,37,-18
1959,Supplemental,1981,Supplemental,2,1,51,1
1959,Supplemental,1982,Supplemental,2,3,49,-1
1959,Supplemental,1983,Supplemental,2,6,47,-4
1959,Supplemental,1984,Supplemental,2,3,49,-1
1959,Supplemental,1985,Supplemental,2,5,48,-3
1959,Supplemental,1986,Supplemental,2,23,35,-21
1959,Supplemental,1987,Supplemental,2,2,50,0
1959,Supplemental,1988,Supplemental,2,7,46,-5
1959,Supplemental,1989,Supplemental,2,1,51,1
1959,Supplemental,1990,Supplemental,2,3,49,-1
1959,Supplemental,1991,Supplemental,2,5,48,-3
1959,Supplemental,1992,Supplemental,2,5,48,-3
1959,Supplemental,1993,Supplemental,2,3,49,-1
1959,Supplemental,1994,Supplemental,2,1,51,1
1959,Supplemental,1995,Supplemental,2,4,49,-2
1959,Supplemental,1996,Supplemental,2,17,39,-15
1959,Supplemental,1997,Supplemental,2,7,46,-5
1959,Supplemental,1998,Supplemental,2,4,49,-2
1959,Supplemental,1999,Supplemental,2,1,51,1
1959,Supplemental,2000,Supplemental,2,8,46,-6
1959,Supplemental,2001,Supplemental,2,2,50,0
1959,Supplemental,2002,Supplemental,2,6,47,-4
1959,Supplemental,2003,Supplemental,2,2,50,0
1959,Supplemental,2004,Supplemental,2,9,45,-7
1959,Supplemental,2005,Supplemental,2,17,39,-15
1959,Supplemental,2006,Supplemental,2,6,47,-4
1959,Supplemental,2007,Supplemental,2,5,48,-3
1959,Supplemental,2008,Supplemental,2,11,44,-9
1959,Supplemental,2009,Supplemental,2,3,49,-1
1959,Supplemental,2010,Supplemental,2,10,44,-8
1959,Supplemental,2014,Supplemental,2,3,49,-1
1959,Town Plan,1954,Town Plan,1,1,50,0
1959,Town Plan,1955,Town Plan,1,6,46,-5
1959,Town Plan,1956,Town Plan,1,4,48,-3
1959,Town Plan,1957,Town Plan,1,8,45,-7
1959,Town Plan,1958,Town Plan,1,10,44,-9
1959,Town Plan,1961,Town Plan,1,1,50,0
1959,Town Plan,1962,Town Plan,1,2,49,-1
1959,Town Plan,1968,Town Plan,1,1,50,0
1959,Town Plan,2008,Town Plan,1,1,50,0
1960,Classic,1961,Classic,1,1,50,0
1960,Classic,1965,Classic,1,1,50,0
1960,Classic,2015,Classic,1,5,47,-4
1960,Classic,2016,Classic,1,2,49,-1
1960,Classic,2017,Classic,1,6,46,-5
1960,Supplemental,1950,Supplemental,1,6,46,-5
1960,Supplemental,1953,Supplemental,1,4,48,-3
1960,Supplemental,1954,Supplemental,1,12,42,-11
1960,Supplemental,1955,Supplemental,1,19,37,-18
1960,Supplemental,1956,Supplemental,1,7,46,-6
1960,Supplemental,1957,Supplemental,1,6,46,-5
1960,Supplemental,1958,Supplemental,1,29,30,-28
1960,Supplemental,1959,Supplemental,1,2,49,-1
1960,Supplemental,1961,Supplemental,1,12,42,-11
1960,Supplemental,1962,Supplemental,1,8,45,-7
1960,Supplemental,1963,Supplemental,1,9,44,-8
1960,Supplemental,1964,Supplemental,1,3,49,-2
1960,Supplemental,1965,Supplemental,1,3,49,-2
1960,Supplemental,1966,Supplemental,1,71,0,-70
1960,Supplemental,1967,Supplemental,1,6,46,-5
1960,Supplemental,1968,Supplemental,1,1,50,0
1960,Supplemental,1969,Supplemental,1,37,24,-36
1960,Supplemental,1970,Supplemental,1,1,50,0
1960,Supplemental,1971,Supplemental,1,5,47,-4
1960,Supplemental,1972,Supplemental,1,7,46,-6
1960,Supplemental,1973,Supplemental,1,12,42,-11
1960,Supplemental,1974,Supplemental,1,1,50,0
1960,Supplemental,1976,Supplemental,1,2,49,-1
1960,Supplemental,1977,Supplemental,1,1,50,0
1960,Supplemental,1978,Supplemental,1,8,45,-7
1960,Supplemental,1979,Supplemental,1,6,46,-5
1960,Supplemental,1980,Supplemental,1,20,36,-19
1960,Supplemental,1981,Supplemental,1,1,50,0
1960,Supplemental,1982,Supplemental,1,3,49,-2
1960,Supplemental,1983,Supplemental,1,6,46,-5
1960,Supplemental,1984,Supplemental,1,3,49,-2
1960,Supplemental,1985,Supplemental,1,5,47,-4
1960,Supplemental,1986,Supplemental,1,23,34,-22
1960,Supplemental,1987,Supplemental,1,2,49,-1
1960,Supplemental,1988,Supplemental,1,7,46,-6
1960,Supplemental,1989,Supplemental,1,1,50,0
1960,Supplemental,1990,Supplemental,1,3,49,-2
1960,Supplemental,1991,Supplemental,1,5,47,-4
1960,Supplemental,1992,Supplemental,1,5,47,-4
1960,Supplemental,1993,Supplemental,1,3,49,-2
1960,Supplemental,1994,Supplemental,1,1,50,0
1960,Supplemental,1995,Supplemental,1,4,48,-3
1960,Supplemental,1996,Supplemental,1,17,39,-16
1960,Supplemental,1997,Supplemental,1,7,46,-6
1960,Supplemental,1998,Supplemental,1,4,48,-3
1960,Supplemental,1999,Supplemental,1,1,50,0
1960,Supplemental,2000,Supplemental,1,8,45,-7
1960,Supplemental,2001,Supplemental,1,2,49,-1
1960,Supplemental,2002,Supplemental,1,6,46,-5
1960,Supplemental,2003,Supplemental,1,2,49,-1
1960,Supplemental,2004,Supplemental,1,9,44,-8
1960,Supplemental,2005,Supplemental,1,17,39,-16
1960,Supplemental,2006,Supplemental,1,6,46,-5
1960,Supplemental,2007,Supplemental,1,5,47,-4
1960,Supplemental,2008,Supplemental,1,11,43,-10
1960,Supplemental,2009,Supplemental,1,3,49,-2
1960,Supplemental,2010,Supplemental,1,10,44,-9
1960,Supplemental,2014,Supplemental,1,3,49,-2
1961,Airport,1964,Airport,1,1,50,0
1961,Airport,1965,Airport,1,1,50,0
1961,Airport,1967,Airport,1,1,50,0
1961,Airport,1970,Airport,1,2,49,-1
1961,Airport,1972,Airport,1,3,49,-2
1961,Airport,1973,Airport,1,1,50,0
1961,Airport,1974,Airport,1,3,49,-2
1961,Airport,1975,Airport,1,1,50,0
1961,Airport,1976,Airport,1,4,48,-3
1961,Airport,1977,Airport,1,4,48,-3
1961,Airport,1978,Airport,1,3,49,-2
1961,Airport,1984,Airport,1,2,49,-1
1961,Airport,1985,Airport,1,4,48,-3
1961,Airport,1986,Airport,1,1,50,0
1961,Airport,1987,Airport,1,5,47,-4
1961,Airport,1988,Airport,1,2,49,-1
1961,Airport,1989,Airport,1,2,49,-1
1961,Airport,1990,Airport,1,8,45,-7
1961,Airport,1991,Airport,1,6,46,-5
1961,Airport,1992,Airport,1,2,49,-1
1961,Airport,1993,Airport,1,5,47,-4
1961,Airport,1994,Airport,1,6,46,-5
1961,Airport,1995,Airport,1,1,50,0
1961,Airport,1996,Airport,1,9,44,-8
1961,Airport,1997,Airport,1,6,46,-5
1961,Airport,1998,Airport,1,3,49,-2
1961,Airport,1999,Airport,1,2,49,-1
1961,Airport,2000,Airport,1,1,50,0
1961,Airport,2001,Airport,1,4,48,-3
1961,Airport,2002,Airport,1,13,41,-12
1961,Airport,2003,Airport,1,3,49,-2
1961,Airport,2004,Airport,1,10,44,-9
1961,Airport,2005,Airport,1,4,48,-3
1961,Airport,2006,Airport,1,10,44,-9
1961,Airport,2007,Airport,1,4,48,-3
1961,Airport,2008,Airport,1,2,49,-1
1961,Airport,2009,Airport,1,3,49,-2
1961,Airport,2010,Airport,1,8,45,-7
1961,Airport,2011,Airport,1,3,49,-2
1961,Airport,2012,Airport,1,2,49,-1
1961,Airport,2013,Airport,1,5,47,-4
1961,Airport,2014,Airport,1,1,50,0
1961,Airport,2016,Airport,1,5,47,-4
1961,Airport,2017,Airport,1,1,50,0
1961,Classic,1960,Classic,1,1,50,0
1961,Classic,1965,Classic,1,1,50,0
1961,Classic,2015,Classic,1,5,47,-4
1961,Classic,2016,Classic,1,2,49,-1
1961,Classic,2017,Classic,1,6,46,-5
1961,Harbor,1968,Harbor,1,1,50,0
1961,Harbor,1975,Harbor,1,1,50,0
1961,Harbor,1976,Harbor,1,1,50,0
1961,Harbor,1977,Harbor,1,1,50,0
1961,Harbor,1985,Harbor,1,1,50,0
1961,Harbor,1986,Harbor,1,2,49,-1
1961,Harbor,1988,Harbor,1,1,50,0
1961,Harbor,1990,Harbor,1,3,49,-2
1961,Harbor,1991,Harbor,1,4,48,-3
1961,Harbor,1992,Harbor,1,1,50,0
1961,Harbor,1993,Harbor,1,2,49,-1
1961,Harbor,1994,Harbor,1,4,48,-3
1961,Harbor,1995,Harbor,1,1,50,0
1961,Harbor,1996,Harbor,1,2,49,-1
1961,Harbor,1997,Harbor,1,4,48,-3
1961,Harbor,1999,Harbor,1,2,49,-1
1961,Harbor,2003,Harbor,1,1,50,0
1961,Harbor,2004,Harbor,1,1,50,0
1961,Harbor,2007,Harbor,1,1,50,0
1961,Harbor,2008,Harbor,1,2,49,-1
1961,Harbor,2010,Harbor,1,1,50,0
1961,Harbor,2011,Harbor,1,6,46,-5
1961,Harbor,2015,Harbor,1,1,50,0
1961,Harbor,2016,Harbor,1,1,50,0
1961,Supplemental,1950,Supplemental,12,6,54,6
1961,Supplemental,1953,Supplemental,12,4,56,8
1961,Supplemental,1954,Supplemental,12,12,50,0
1961,Supplemental,1955,Supplemental,12,19,45,-7
1961,Supplemental,1956,Supplemental,12,7,54,5
1961,Supplemental,1957,Supplemental,12,6,54,6
1961,Supplemental,1958,Supplemental,12,29,38,-17
1961,Supplemental,1959,Supplemental,12,2,57,10
1961,Supplemental,1960,Supplemental,12,1,58,11
1961,Supplemental,1962,Supplemental,12,8,53,4
1961,Supplemental,1963,Supplemental,12,9,52,3
1961,Supplemental,1964,Supplemental,12,3,56,9
1961,Supplemental,1965,Supplemental,12,3,56,9
1961,Supplemental,1966,Supplemental,12,71,8,-59
1961,Supplemental,1967,Supplemental,12,6,54,6
1961,Supplemental,1968,Supplemental,12,1,58,11
1961,Supplemental,1969,Supplemental,12,37,32,-25
1961,Supplemental,1970,Supplemental,12,1,58,11
1961,Supplemental,1971,Supplemental,12,5,55,7
1961,Supplemental,1972,Supplemental,12,7,54,5
1961,Supplemental,1973,Supplemental,12,12,50,0
1961,Supplemental,1974,Supplemental,12,1,58,11
1961,Supplemental,1976,Supplemental,12,2,57,10
1961,Supplemental,1977,Supplemental,12,1,58,11
1961,Supplemental,1978,Supplemental,12,8,53,4
1961,Supplemental,1979,Supplemental,12,6,54,6
1961,Supplemental,1980,Supplemental,12,20,44,-8
1961,Supplemental,1981,Supplemental,12,1,58,11
1961,Supplemental,1982,Supplemental,12,3,56,9
1961,Supplemental,1983,Supplemental,12,6,54,6
1961,Supplemental,1984,Supplemental,12,3,56,9
1961,Supplemental,1985,Supplemental,12,5,55,7
1961,Supplemental,1986,Supplemental,12,23,42,-11
1961,Supplemental,1987,Supplemental,12,2,57,10
1961,Supplemental,1988,Supplemental,12,7,54,5
1961,Supplemental,1989,Supplemental,12,1,58,11
1961,Supplemental,1990,Supplemental,12,3,56,9
1961,Supplemental,1991,Supplemental,12,5,55,7
1961,Supplemental,1992,Supplemental,12,5,55,7
1961,Supplemental,1993,Supplemental,12,3,56,9
1961,Supplemental,1994,Supplemental,12,1,58,11
1961,Supplemental,1995,Supplemental,12,4,56,8
1961,Supplemental,1996,Supplemental,12,17,46,-5
1961,Supplemental,1997,Supplemental,12,7,54,5
1961,Supplemental,1998,Supplemental,12,4,56,8
1961,Supplemental,1999,Supplemental,12,1,58,11
1961,Supplemental,2000,Supplemental,12,8,53,4
1961,Supplemental,2001,Supplemental,12,2,57,10
1961,Supplemental,2002,Supplemental,12,6,54,6
1961,Supplemental,2003,Supplemental,12,2,57,10
1961,Supplemental,2004,Supplemental,12,9,52,3
1961,Supplemental,2005,Supplemental,12,17,46,-5
1961,Supplemental,2006,Supplemental,12,6,54,6
1961,Supplemental,2007,Supplemental,12,5,55,7
1961,Supplemental,2008,Supplemental,12,11,51,1
1961,Supplemental,2009,Supplemental,12,3,56,9
1961,Supplemental,2010,Supplemental,12,10,51,2
1961,Supplemental,2014,Supplemental,12,3,56,9
1961,Town Plan,1954,Town Plan,1,1,50,0
1961,Town Plan,1955,Town Plan,1,6,46,-5
1961,Town Plan,1956,Town Plan,1,4,48,-3
1961,Town Plan,1957,Town Plan,1,8,45,-7
1961,Town Plan,1958,Town Plan,1,10,44,-9
1961,Town Plan,1959,Town Plan,1,1,50,0
1961,Town Plan,1962,Town Plan,1,2,49,-1
1961,Town Plan,1968,Town Plan,1,1,50,0
1961,Town Plan,2008,Town Plan,1,1,50,0
1962,Architecture,2008,Architecture,28,2,69,26
1962,Architecture,2009,Architecture,28,4,67,24
1962,Architecture,2010,Architecture,28,2,69,26
1962,Architecture,2011,Architecture,28,5,66,23
1962,Architecture,2012,Architecture,28,4,67,24
1962,Architecture,2013,Architecture,28,4,67,24
1962,Architecture,2014,Architecture,28,3,68,25
1962,Architecture,2015,Architecture,28,3,68,25
1962,Architecture,2016,Architecture,28,3,68,25
1962,Architecture,2017,Architecture,28,1,69,27
1962,Supplemental,1950,Supplemental,8,6,51,2
1962,Supplemental,1953,Supplemental,8,4,53,4
1962,Supplemental,1954,Supplemental,8,12,47,-4
1962,Supplemental,1955,Supplemental,8,19,42,-11
1962,Supplemental,1956,Supplemental,8,7,51,1
1962,Supplemental,1957,Supplemental,8,6,51,2
1962,Supplemental,1958,Supplemental,8,29,35,-21
1962,Supplemental,1959,Supplemental,8,2,54,6
1962,Supplemental,1960,Supplemental,8,1,55,7
1962,Supplemental,1961,Supplemental,8,12,47,-4
1962,Supplemental,1963,Supplemental,8,9,49,-1
1962,Supplemental,1964,Supplemental,8,3,54,5
1962,Supplemental,1965,Supplemental,8,3,54,5
1962,Supplemental,1966,Supplemental,8,71,5,-63
1962,Supplemental,1967,Supplemental,8,6,51,2
1962,Supplemental,1968,Supplemental,8,1,55,7
1962,Supplemental,1969,Supplemental,8,37,29,-29
1962,Supplemental,1970,Supplemental,8,1,55,7
1962,Supplemental,1971,Supplemental,8,5,52,3
1962,Supplemental,1972,Supplemental,8,7,51,1
1962,Supplemental,1973,Supplemental,8,12,47,-4
1962,Supplemental,1974,Supplemental,8,1,55,7
1962,Supplemental,1976,Supplemental,8,2,54,6
1962,Supplemental,1977,Supplemental,8,1,55,7
1962,Supplemental,1978,Supplemental,8,8,50,0
1962,Supplemental,1979,Supplemental,8,6,51,2
1962,Supplemental,1980,Supplemental,8,20,41,-12
1962,Supplemental,1981,Supplemental,8,1,55,7
1962,Supplemental,1982,Supplemental,8,3,54,5
1962,Supplemental,1983,Supplemental,8,6,51,2
1962,Supplemental,1984,Supplemental,8,3,54,5
1962,Supplemental,1985,Supplemental,8,5,52,3
1962,Supplemental,1986,Supplemental,8,23,39,-15
1962,Supplemental,1987,Supplemental,8,2,54,6
1962,Supplemental,1988,Supplemental,8,7,51,1
1962,Supplemental,1989,Supplemental,8,1,55,7
1962,Supplemental,1990,Supplemental,8,3,54,5
1962,Supplemental,1991,Supplemental,8,5,52,3
1962,Supplemental,1992,Supplemental,8,5,52,3
1962,Supplemental,1993,Supplemental,8,3,54,5
1962,Supplemental,1994,Supplemental,8,1,55,7
1962,Supplemental,1995,Supplemental,8,4,53,4
1962,Supplemental,1996,Supplemental,8,17,44,-9
1962,Supplemental,1997,Supplemental,8,7,51,1
1962,Supplemental,1998,Supplemental,8,4,53,4
1962,Supplemental,1999,Supplemental,8,1,55,7
1962,Supplemental,2000,Supplemental,8,8,50,0
1962,Supplemental,2001,Supplemental,8,2,54,6
1962,Supplemental,2002,Supplemental,8,6,51,2
1962,Supplemental,2003,Supplemental,8,2,54,6
1962,Supplemental,2004,Supplemental,8,9,49,-1
1962,Supplemental,2005,Supplemental,8,17,44,-9
1962,Supplemental,2006,Supplemental,8,6,51,2
1962,Supplemental,2007,Supplemental,8,5,52,3
1962,Supplemental,2008,Supplemental,8,11,48,-3
1962,Supplemental,2009,Supplemental,8,3,54,5
1962,Supplemental,2010,Supplemental,8,10,49,-2
1962,Supplemental,2014,Supplemental,8,3,54,5
1962,Town Plan,1954,Town Plan,2,1,51,1
1962,Town Plan,1955,Town Plan,2,6,47,-4
1962,Town Plan,1956,Town Plan,2,4,49,-2
1962,Town Plan,1957,Town Plan,2,8,46,-6
1962,Town Plan,1958,Town Plan,2,10,44,-8
1962,Town Plan,1959,Town Plan,2,1,51,1
1962,Town Plan,1961,Town Plan,2,1,51,1
1962,Town Plan,1968,Town Plan,2,1,51,1
1962,Town Plan,2008,Town Plan,2,1,51,1
1963,Building,1964,Building,1,2,49,-1
1963,Building,1965,Building,1,1,50,0
1963,Building,1966,Building,1,1,50,0
1963,Building,1968,Building,1,3,49,-2
1963,Building,1969,Building,1,3,49,-2
1963,Building,1971,Building,1,5,47,-4
1963,Building,1972,Building,1,3,49,-2
1963,Building,1973,Building,1,1,50,0
1963,Building,1974,Building,1,1,50,0
1963,Building,1975,Building,1,1,50,0
1963,Building,1976,Building,1,5,47,-4
1963,Building,1978,Building,1,1,50,0
1963,Building,1979,Building,1,1,50,0
1963,Building,1981,Building,1,1,50,0
1963,Building,1982,Building,1,1,50,0
1963,Building,1983,Building,1,1,50,0
1963,Building,1985,Building,1,1,50,0
1963,Building,1986,Building,1,2,49,-1
1963,Building,1987,Building,1,2,49,-1
1963,Building,1988,Building,1,1,50,0
1963,Building,1989,Building,1,1,50,0
1963,Building,1990,Building,1,1,50,0
1963,Building,1996,Building,1,1,50,0
1963,Building,2004,Building,1,1,50,0
1963,Building,2007,Building,1,2,49,-1
1963,Building,2008,Building,1,2,49,-1
1963,Building,2009,Building,1,1,50,0
1963,Building,2012,Building,1,1,50,0
1963,Building,2013,Building,1,3,49,-2
1963,Building,2015,Building,1,2,49,-1
1963,Building,2016,Building,1,1,50,0
1963,Farm,1964,Farm,1,1,50,0
1963,Farm,1982,Farm,1,1,50,0
1963,Farm,1986,Farm,1,2,49,-1
1963,Farm,2006,Farm,1,2,49,-1
1963,Farm,2007,Farm,1,1,50,0
1963,Farm,2009,Farm,1,6,46,-5
1963,Farm,2010,Farm,1,3,49,-2
1963,Supplemental,1950,Supplemental,9,6,52,3
1963,Supplemental,1953,Supplemental,9,4,54,5
1963,Supplemental,1954,Supplemental,9,12,48,-3
1963,Supplemental,1955,Supplemental,9,19,43,-10
1963,Supplemental,1956,Supplemental,9,7,51,2
1963,Supplemental,1957,Supplemental,9,6,52,3
1963,Supplemental,1958,Supplemental,9,29,36,-20
1963,Supplemental,1959,Supplemental,9,2,55,7
1963,Supplemental,1960,Supplemental,9,1,56,8
1963,Supplemental,1961,Supplemental,9,12,48,-3
1963,Supplemental,1962,Supplemental,9,8,51,1
1963,Supplemental,1964,Supplemental,9,3,54,6
1963,Supplemental,1965,Supplemental,9,3,54,6
1963,Supplemental,1966,Supplemental,9,71,6,-62
1963,Supplemental,1967,Supplemental,9,6,52,3
1963,Supplemental,1968,Supplemental,9,1,56,8
1963,Supplemental,1969,Supplemental,9,37,30,-28
1963,Supplemental,1970,Supplemental,9,1,56,8
1963,Supplemental,1971,Supplemental,9,5,53,4
1963,Supplemental,1972,Supplemental,9,7,51,2
1963,Supplemental,1973,Supplemental,9,12,48,-3
1963,Supplemental,1974,Supplemental,9,1,56,8
1963,Supplemental,1976,Supplemental,9,2,55,7
1963,Supplemental,1977,Supplemental,9,1,56,8
1963,Supplemental,1978,Supplemental,9,8,51,1
1963,Supplemental,1979,Supplemental,9,6,52,3
1963,Supplemental,1980,Supplemental,9,20,42,-11
1963,Supplemental,1981,Supplemental,9,1,56,8
1963,Supplemental,1982,Supplemental,9,3,54,6
1963,Supplemental,1983,Supplemental,9,6,52,3
1963,Supplemental,1984,Supplemental,9,3,54,6
1963,Supplemental,1985,Supplemental,9,5,53,4
1963,Supplemental,1986,Supplemental,9,23,40,-14
1963,Supplemental,1987,Supplemental,9,2,55,7
1963,Supplemental,1988,Supplemental,9,7,51,2
1963,Supplemental,1989,Supplemental,9,1,56,8
1963,Supplemental,1990,Supplemental,9,3,54,6
1963,Supplemental,1991,Supplemental,9,5,53,4
1963,Supplemental,1992,Supplemental,9,5,53,4
1963,Supplemental,1993,Supplemental,9,3,54,6
1963,Supplemental,1994,Supplemental,9,1,56,8
1963,Supplemental,1995,Supplemental,9,4,54,5
1963,Supplemental,1996,Supplemental,9,17,44,-8
1963,Supplemental,1997,Supplemental,9,7,51,2
1963,Supplemental,1998,Supplemental,9,4,54,5
1963,Supplemental,1999,Supplemental,9,1,56,8
1963,Supplemental,2000,Supplemental,9,8,51,1
1963,Supplemental,2001,Supplemental,9,2,55,7
1963,Supplemental,2002,Supplemental,9,6,52,3
1963,Supplemental,2003,Supplemental,9,2,55,7
1963,Supplemental,2004,Supplemental,9,9,50,0
1963,Supplemental,2005,Supplemental,9,17,44,-8
1963,Supplemental,2006,Supplemental,9,6,52,3
1963,Supplemental,2007,Supplemental,9,5,53,4
1963,Supplemental,2008,Supplemental,9,11,49,-2
1963,Supplemental,2009,Supplemental,9,3,54,6
1963,Supplemental,2010,Supplemental,9,10,49,-1
1963,Supplemental,2014,Supplemental,9,3,54,6
1963,Traffic,1965,Traffic,2,1,51,1
